Date,hour,Rainfall (mm)
20220324,4,0
20220324,5,0.5
20220324,6,0.5
20220324,7,0.5
20220324,8,0
20220324,9,0.5
20220324,10,0
20220324,11,0
20220324,12,0.0*
20220324,13,0
20220324,14,0.5
20220324,15,0
20220324,16,0
20220324,17,0
20220324,18,0
20220324,19,0
20220324,20,0
20220324,21,0
20220324,22,0
20220324,23,0
20220324,24,0
20220325,1,0.5
20220325,2,0
20220325,3,0
20220325,4,0
20220325,5,0
20220325,6,0
20220325,7,0
20220325,8,0.5
20220325,9,0.5
20220325,10,1
20220325,11,0.5
20220325,12,0
20220325,13,0
20220325,14,0
20220325,15,0
20220325,16,1.5
20220325,17,0
20220325,18,0
20220325,19,0
20220325,20,0
20220325,21,0
20220325,22,0
20220325,23,0
20220325,24,0
20220326,1,0
20220326,2,0
20220326,3,0
20220326,4,0
20220326,5,0
20220326,6,0
20220326,7,0
20220326,8,0
20220326,9,0
20220326,10,0
20220326,11,0
20220326,12,0
20220326,13,0
20220326,14,0
20220326,15,0
20220326,16,0
20220326,17,0
20220326,18,0
20220326,19,0
20220326,20,0
20220326,21,0
20220326,22,0
20220326,23,0
20220326,24,0
20220327,1,0
20220327,2,0
20220327,3,0
20220327,4,0
20220327,5,0
20220327,6,0
20220327,7,0
20220327,8,0
20220327,9,0
20220327,10,0
20220327,11,0
20220327,12,0
20220327,13,0
20220327,14,0
20220327,15,0
20220327,16,0
20220327,17,0
20220327,18,0
20220327,19,0
20220327,20,0
20220327,21,0
20220327,22,0.5
20220327,23,0
20220327,24,0.5
20220328,1,0
20220328,2,1
20220328,3,16.5
20220328,4,12.5
20220328,5,3.5
20220328,6,1
20220328,7,2.5
20220328,8,1
20220328,9,0
20220328,10,0
20220328,11,1
20220328,12,0.5
20220328,13,0.5
20220328,14,0
20220328,15,0.5
20220328,16,0
20220328,17,0.5
20220328,18,1.5
20220328,19,0
20220328,20,0.5
20220328,21,0
20220328,22,0
20220328,23,0
20220328,24,0
20220329,1,0
20220329,2,0
20220329,3,0
20220329,4,0
20220329,5,0
20220329,6,0
20220329,7,0
20220329,8,0
20220329,9,0
20220329,10,0
20220329,11,0
20220329,12,0
20220329,13,0
20220329,14,0
20220329,15,0
20220329,16,0
20220329,17,0
20220329,18,0
20220329,19,0
20220329,20,0
20220329,21,0
20220329,22,0
20220329,23,0
20220329,24,0
20220330,1,0
20220330,2,0
20220330,3,0
20220330,4,0
20220330,5,0
20220330,6,0
20220330,7,0
20220330,8,0
20220330,9,0
20220330,10,0
20220330,11,0
20220330,12,0
20220330,13,0
20220330,14,0
20220330,15,0
20220330,16,0
20220330,17,0
20220330,18,0
20220330,19,0
20220330,20,0
20220330,21,0
20220330,22,0
20220330,23,0
20220330,24,0
20220331,1,0
20220331,2,0
20220331,3,0
20220331,4,0
20220331,5,0
20220331,6,0
20220331,7,0
20220331,8,0
20220331,9,0
20220331,10,0
20220331,11,0.0*
20220331,12,0.0*
20220331,13,0
